#indeks,segment,pozycja,pokrycie
11837,hRSV/A/England/397/2017,11837,875
11838,hRSV/A/England/397/2017,11838,879
11839,hRSV/A/England/397/2017,11839,880
11840,hRSV/A/England/397/2017,11840,880
11841,hRSV/A/England/397/2017,11841,895
11842,hRSV/A/England/397/2017,11842,915
11843,hRSV/A/England/397/2017,11843,935
11844,hRSV/A/England/397/2017,11844,941
11845,hRSV/A/England/397/2017,11845,949
11846,hRSV/A/England/397/2017,11846,949
11847,hRSV/A/England/397/2017,11847,957
11848,hRSV/A/England/397/2017,11848,968
11849,hRSV/A/England/397/2017,11849,972
11850,hRSV/A/England/397/2017,11850,978
11851,hRSV/A/England/397/2017,11851,981
11852,hRSV/A/England/397/2017,11852,1022
11853,hRSV/A/England/397/2017,11853,1023
11854,hRSV/A/England/397/2017,11854,1023
11855,hRSV/A/England/397/2017,11855,1025
11856,hRSV/A/England/397/2017,11856,1025
11857,hRSV/A/England/397/2017,11857,1049
11858,hRSV/A/England/397/2017,11858,1063
11859,hRSV/A/England/397/2017,11859,1065
11860,hRSV/A/England/397/2017,11860,1065
11861,hRSV/A/England/397/2017,11861,1065
11862,hRSV/A/England/397/2017,11862,1070
11863,hRSV/A/England/397/2017,11863,1081
11864,hRSV/A/England/397/2017,11864,1084
11865,hRSV/A/England/397/2017,11865,1102
11866,hRSV/A/England/397/2017,11866,1106
11867,hRSV/A/England/397/2017,11867,1107
11868,hRSV/A/England/397/2017,11868,1109
11869,hRSV/A/England/397/2017,11869,1123
11870,hRSV/A/England/397/2017,11870,1124
11871,hRSV/A/England/397/2017,11871,1121
11872,hRSV/A/England/397/2017,11872,1121
11873,hRSV/A/England/397/2017,11873,1115
11874,hRSV/A/England/397/2017,11874,1119
11875,hRSV/A/England/397/2017,11875,1169
11876,hRSV/A/England/397/2017,11876,1170
11877,hRSV/A/England/397/2017,11877,1175
11878,hRSV/A/England/397/2017,11878,1155
11879,hRSV/A/England/397/2017,11879,1150
11880,hRSV/A/England/397/2017,11880,1153
11881,hRSV/A/England/397/2017,11881,1153
11882,hRSV/A/England/397/2017,11882,1153
11883,hRSV/A/England/397/2017,11883,1161
11884,hRSV/A/England/397/2017,11884,1151
11885,hRSV/A/England/397/2017,11885,1150
11886,hRSV/A/England/397/2017,11886,1152
11887,hRSV/A/England/397/2017,11887,1129
11888,hRSV/A/England/397/2017,11888,1120
11889,hRSV/A/England/397/2017,11889,1126
11890,hRSV/A/England/397/2017,11890,1127
11891,hRSV/A/England/397/2017,11891,1138
11892,hRSV/A/England/397/2017,11892,1138
11893,hRSV/A/England/397/2017,11893,1146
11894,hRSV/A/England/397/2017,11894,1152
11895,hRSV/A/England/397/2017,11895,1154
11896,hRSV/A/England/397/2017,11896,1156
11897,hRSV/A/England/397/2017,11897,1158
11898,hRSV/A/England/397/2017,11898,1158
11899,hRSV/A/England/397/2017,11899,1159
11900,hRSV/A/England/397/2017,11900,1152
11901,hRSV/A/England/397/2017,11901,1152
11902,hRSV/A/England/397/2017,11902,1102
11903,hRSV/A/England/397/2017,11903,1098
11904,hRSV/A/England/397/2017,11904,1106
11905,hRSV/A/England/397/2017,11905,1111
11906,hRSV/A/England/397/2017,11906,1113
11907,hRSV/A/England/397/2017,11907,1121
11908,hRSV/A/England/397/2017,11908,1113
11909,hRSV/A/England/397/2017,11909,1114
11910,hRSV/A/England/397/2017,11910,1112
11911,hRSV/A/England/397/2017,11911,1111
11912,hRSV/A/England/397/2017,11912,1097
11913,hRSV/A/England/397/2017,11913,1083
11914,hRSV/A/England/397/2017,11914,1083
11915,hRSV/A/England/397/2017,11915,1084
11916,hRSV/A/England/397/2017,11916,1074
11917,hRSV/A/England/397/2017,11917,1082
11918,hRSV/A/England/397/2017,11918,1084
11919,hRSV/A/England/397/2017,11919,1084
11920,hRSV/A/England/397/2017,11920,1063
11921,hRSV/A/England/397/2017,11921,1055
11922,hRSV/A/England/397/2017,11922,1051
11923,hRSV/A/England/397/2017,11923,1049
11924,hRSV/A/England/397/2017,11924,1049
11925,hRSV/A/England/397/2017,11925,1078
11926,hRSV/A/England/397/2017,11926,1087
11927,hRSV/A/England/397/2017,11927,1090
11928,hRSV/A/England/397/2017,11928,1077
11929,hRSV/A/England/397/2017,11929,1065
11930,hRSV/A/England/397/2017,11930,1064
11931,hRSV/A/England/397/2017,11931,1020
11932,hRSV/A/England/397/2017,11932,1026
11933,hRSV/A/England/397/2017,11933,1007
11934,hRSV/A/England/397/2017,11934,1008
11935,hRSV/A/England/397/2017,11935,1035
11936,hRSV/A/England/397/2017,11936,1030
11937,hRSV/A/England/397/2017,11937,1031
11938,hRSV/A/England/397/2017,11938,1032
11939,hRSV/A/England/397/2017,11939,1046
11940,hRSV/A/England/397/2017,11940,1033
11941,hRSV/A/England/397/2017,11941,1006
11942,hRSV/A/England/397/2017,11942,1005
11943,hRSV/A/England/397/2017,11943,1006
11944,hRSV/A/England/397/2017,11944,995
11945,hRSV/A/England/397/2017,11945,989
11946,hRSV/A/England/397/2017,11946,980
11947,hRSV/A/England/397/2017,11947,982
11948,hRSV/A/England/397/2017,11948,974
11949,hRSV/A/England/397/2017,11949,976
11950,hRSV/A/England/397/2017,11950,984
11951,hRSV/A/England/397/2017,11951,984
11952,hRSV/A/England/397/2017,11952,990
11953,hRSV/A/England/397/2017,11953,986
11954,hRSV/A/England/397/2017,11954,986
11955,hRSV/A/England/397/2017,11955,986
11956,hRSV/A/England/397/2017,11956,956
11957,hRSV/A/England/397/2017,11957,907
11958,hRSV/A/England/397/2017,11958,873
11959,hRSV/A/England/397/2017,11959,894
11960,hRSV/A/England/397/2017,11960,901
11961,hRSV/A/England/397/2017,11961,900
11962,hRSV/A/England/397/2017,11962,901
11963,hRSV/A/England/397/2017,11963,907
11964,hRSV/A/England/397/2017,11964,910
11965,hRSV/A/England/397/2017,11965,911
11966,hRSV/A/England/397/2017,11966,972
11967,hRSV/A/England/397/2017,11967,975
11968,hRSV/A/England/397/2017,11968,981
11969,hRSV/A/England/397/2017,11969,976
11970,hRSV/A/England/397/2017,11970,995
11971,hRSV/A/England/397/2017,11971,994
11972,hRSV/A/England/397/2017,11972,1010
11973,hRSV/A/England/397/2017,11973,950
11974,hRSV/A/England/397/2017,11974,968
11975,hRSV/A/England/397/2017,11975,939
11976,hRSV/A/England/397/2017,11976,941
11977,hRSV/A/England/397/2017,11977,940
11978,hRSV/A/England/397/2017,11978,932
11979,hRSV/A/England/397/2017,11979,950
11980,hRSV/A/England/397/2017,11980,968
11981,hRSV/A/England/397/2017,11981,949
11982,hRSV/A/England/397/2017,11982,946
11983,hRSV/A/England/397/2017,11983,942
11984,hRSV/A/England/397/2017,11984,979
11985,hRSV/A/England/397/2017,11985,978
11986,hRSV/A/England/397/2017,11986,995
11987,hRSV/A/England/397/2017,11987,992
11988,hRSV/A/England/397/2017,11988,1006
11989,hRSV/A/England/397/2017,11989,994
11990,hRSV/A/England/397/2017,11990,998
11991,hRSV/A/England/397/2017,11991,981
11992,hRSV/A/England/397/2017,11992,986
11993,hRSV/A/England/397/2017,11993,988
11994,hRSV/A/England/397/2017,11994,988
11995,hRSV/A/England/397/2017,11995,973
11996,hRSV/A/England/397/2017,11996,970
11997,hRSV/A/England/397/2017,11997,1007
11998,hRSV/A/England/397/2017,11998,1019
11999,hRSV/A/England/397/2017,11999,999
12000,hRSV/A/England/397/2017,12000,1007
12001,hRSV/A/England/397/2017,12001,1006
12002,hRSV/A/England/397/2017,12002,1034
12003,hRSV/A/England/397/2017,12003,1067
12004,hRSV/A/England/397/2017,12004,1092
12005,hRSV/A/England/397/2017,12005,1081
12006,hRSV/A/England/397/2017,12006,1068
12007,hRSV/A/England/397/2017,12007,1080
12008,hRSV/A/England/397/2017,12008,1098
12009,hRSV/A/England/397/2017,12009,1098
12010,hRSV/A/England/397/2017,12010,1100
12011,hRSV/A/England/397/2017,12011,1086
12012,hRSV/A/England/397/2017,12012,1156
12013,hRSV/A/England/397/2017,12013,1147
12014,hRSV/A/England/397/2017,12014,1178
12015,hRSV/A/England/397/2017,12015,1177
12016,hRSV/A/England/397/2017,12016,1181
12017,hRSV/A/England/397/2017,12017,1182
12018,hRSV/A/England/397/2017,12018,1195
12019,hRSV/A/England/397/2017,12019,1213
12020,hRSV/A/England/397/2017,12020,1214
12021,hRSV/A/England/397/2017,12021,1166
12022,hRSV/A/England/397/2017,12022,1167
12023,hRSV/A/England/397/2017,12023,1157
12024,hRSV/A/England/397/2017,12024,1166
12025,hRSV/A/England/397/2017,12025,1173
12026,hRSV/A/England/397/2017,12026,1168
12027,hRSV/A/England/397/2017,12027,1175
12028,hRSV/A/England/397/2017,12028,1173
12029,hRSV/A/England/397/2017,12029,1173
12030,hRSV/A/England/397/2017,12030,1181
12031,hRSV/A/England/397/2017,12031,1178
12032,hRSV/A/England/397/2017,12032,1180
12033,hRSV/A/England/397/2017,12033,1179
12034,hRSV/A/England/397/2017,12034,1175
12035,hRSV/A/England/397/2017,12035,1174
12036,hRSV/A/England/397/2017,12036,1175
12037,hRSV/A/England/397/2017,12037,1169
12038,hRSV/A/England/397/2017,12038,1171
12039,hRSV/A/England/397/2017,12039,1160
12040,hRSV/A/England/397/2017,12040,1162
12041,hRSV/A/England/397/2017,12041,1149
12042,hRSV/A/England/397/2017,12042,1146
12043,hRSV/A/England/397/2017,12043,1144
12044,hRSV/A/England/397/2017,12044,1150
12045,hRSV/A/England/397/2017,12045,1150
12046,hRSV/A/England/397/2017,12046,1154
12047,hRSV/A/England/397/2017,12047,1152
12048,hRSV/A/England/397/2017,12048,1151
12049,hRSV/A/England/397/2017,12049,1151
12050,hRSV/A/England/397/2017,12050,1148
12051,hRSV/A/England/397/2017,12051,1147
12052,hRSV/A/England/397/2017,12052,1146
12053,hRSV/A/England/397/2017,12053,1131
12054,hRSV/A/England/397/2017,12054,1133
12055,hRSV/A/England/397/2017,12055,1125
12056,hRSV/A/England/397/2017,12056,1136
12057,hRSV/A/England/397/2017,12057,1137
12058,hRSV/A/England/397/2017,12058,1141
12059,hRSV/A/England/397/2017,12059,1141
12060,hRSV/A/England/397/2017,12060,1138
12061,hRSV/A/England/397/2017,12061,1138
12062,hRSV/A/England/397/2017,12062,1138
12063,hRSV/A/England/397/2017,12063,1137
12064,hRSV/A/England/397/2017,12064,1148
12065,hRSV/A/England/397/2017,12065,1128
12066,hRSV/A/England/397/2017,12066,1111
12067,hRSV/A/England/397/2017,12067,1105
12068,hRSV/A/England/397/2017,12068,1103
12069,hRSV/A/England/397/2017,12069,1100
12070,hRSV/A/England/397/2017,12070,1102
12071,hRSV/A/England/397/2017,12071,1100
12072,hRSV/A/England/397/2017,12072,1091
12073,hRSV/A/England/397/2017,12073,1048
12074,hRSV/A/England/397/2017,12074,1032
12075,hRSV/A/England/397/2017,12075,1029
12076,hRSV/A/England/397/2017,12076,1029
12077,hRSV/A/England/397/2017,12077,1022
12078,hRSV/A/England/397/2017,12078,1022
12079,hRSV/A/England/397/2017,12079,1012
12080,hRSV/A/England/397/2017,12080,1009
12081,hRSV/A/England/397/2017,12081,953
12082,hRSV/A/England/397/2017,12082,950
12083,hRSV/A/England/397/2017,12083,949
12084,hRSV/A/England/397/2017,12084,945
12085,hRSV/A/England/397/2017,12085,945
12086,hRSV/A/England/397/2017,12086,942
12087,hRSV/A/England/397/2017,12087,894
12088,hRSV/A/England/397/2017,12088,893
12089,hRSV/A/England/397/2017,12089,874
12090,hRSV/A/England/397/2017,12090,873
12091,hRSV/A/England/397/2017,12091,866
12092,hRSV/A/England/397/2017,12092,864
12093,hRSV/A/England/397/2017,12093,863
12094,hRSV/A/England/397/2017,12094,863
12095,hRSV/A/England/397/2017,12095,856
12096,hRSV/A/England/397/2017,12096,853
12097,hRSV/A/England/397/2017,12097,847
12098,hRSV/A/England/397/2017,12098,824
12099,hRSV/A/England/397/2017,12099,822
12100,hRSV/A/England/397/2017,12100,812
12101,hRSV/A/England/397/2017,12101,1170
12102,hRSV/A/England/397/2017,12102,1211
12103,hRSV/A/England/397/2017,12103,1209
12104,hRSV/A/England/397/2017,12104,1223
12105,hRSV/A/England/397/2017,12105,1223
12106,hRSV/A/England/397/2017,12106,1206
12107,hRSV/A/England/397/2017,12107,1242
12108,hRSV/A/England/397/2017,12108,1233
12109,hRSV/A/England/397/2017,12109,1266
12110,hRSV/A/England/397/2017,12110,1264
12111,hRSV/A/England/397/2017,12111,1264
12112,hRSV/A/England/397/2017,12112,1281
12113,hRSV/A/England/397/2017,12113,1278
12114,hRSV/A/England/397/2017,12114,1238
12115,hRSV/A/England/397/2017,12115,1232
12116,hRSV/A/England/397/2017,12116,1199
12117,hRSV/A/England/397/2017,12117,1198
12118,hRSV/A/England/397/2017,12118,1214
12119,hRSV/A/England/397/2017,12119,1234
12120,hRSV/A/England/397/2017,12120,1216
12121,hRSV/A/England/397/2017,12121,1208
12122,hRSV/A/England/397/2017,12122,1222
12123,hRSV/A/England/397/2017,12123,1219
12124,hRSV/A/England/397/2017,12124,1229
12125,hRSV/A/England/397/2017,12125,1234
12126,hRSV/A/England/397/2017,12126,1232
12127,hRSV/A/England/397/2017,12127,1190
12128,hRSV/A/England/397/2017,12128,1139
12129,hRSV/A/England/397/2017,12129,1137
12130,hRSV/A/England/397/2017,12130,1119
12131,hRSV/A/England/397/2017,12131,1101
12132,hRSV/A/England/397/2017,12132,1118
12133,hRSV/A/England/397/2017,12133,1027
12134,hRSV/A/England/397/2017,12134,1029
12135,hRSV/A/England/397/2017,12135,1029
12136,hRSV/A/England/397/2017,12136,986
12137,hRSV/A/England/397/2017,12137,989
12138,hRSV/A/England/397/2017,12138,979
12139,hRSV/A/England/397/2017,12139,980
12140,hRSV/A/England/397/2017,12140,981
12141,hRSV/A/England/397/2017,12141,930
12142,hRSV/A/England/397/2017,12142,931
12143,hRSV/A/England/397/2017,12143,938
12144,hRSV/A/England/397/2017,12144,938
12145,hRSV/A/England/397/2017,12145,939
12146,hRSV/A/England/397/2017,12146,728
12147,hRSV/A/England/397/2017,12147,731
12148,hRSV/A/England/397/2017,12148,732
12149,hRSV/A/England/397/2017,12149,733
12150,hRSV/A/England/397/2017,12150,734
12151,hRSV/A/England/397/2017,12151,738
12152,hRSV/A/England/397/2017,12152,746
12153,hRSV/A/England/397/2017,12153,747
12154,hRSV/A/England/397/2017,12154,755
12155,hRSV/A/England/397/2017,12155,755
12156,hRSV/A/England/397/2017,12156,757
12157,hRSV/A/England/397/2017,12157,759
12158,hRSV/A/England/397/2017,12158,764
12159,hRSV/A/England/397/2017,12159,764
12160,hRSV/A/England/397/2017,12160,764
12161,hRSV/A/England/397/2017,12161,766
12162,hRSV/A/England/397/2017,12162,768
12163,hRSV/A/England/397/2017,12163,769
12164,hRSV/A/England/397/2017,12164,778
12165,hRSV/A/England/397/2017,12165,785
12166,hRSV/A/England/397/2017,12166,789
12167,hRSV/A/England/397/2017,12167,791
12168,hRSV/A/England/397/2017,12168,794
12169,hRSV/A/England/397/2017,12169,795
12170,hRSV/A/England/397/2017,12170,827
12171,hRSV/A/England/397/2017,12171,827
12172,hRSV/A/England/397/2017,12172,837
12173,hRSV/A/England/397/2017,12173,838
12174,hRSV/A/England/397/2017,12174,842
12175,hRSV/A/England/397/2017,12175,842
12176,hRSV/A/England/397/2017,12176,842
12177,hRSV/A/England/397/2017,12177,843
12178,hRSV/A/England/397/2017,12178,847
12179,hRSV/A/England/397/2017,12179,833
12180,hRSV/A/England/397/2017,12180,835
12181,hRSV/A/England/397/2017,12181,830
12182,hRSV/A/England/397/2017,12182,826
12183,hRSV/A/England/397/2017,12183,824
12184,hRSV/A/England/397/2017,12184,839
12185,hRSV/A/England/397/2017,12185,840
12186,hRSV/A/England/397/2017,12186,841
12187,hRSV/A/England/397/2017,12187,848
12188,hRSV/A/England/397/2017,12188,848
12189,hRSV/A/England/397/2017,12189,862
12190,hRSV/A/England/397/2017,12190,861
12191,hRSV/A/England/397/2017,12191,860
12192,hRSV/A/England/397/2017,12192,860
12193,hRSV/A/England/397/2017,12193,838
12194,hRSV/A/England/397/2017,12194,858
12195,hRSV/A/England/397/2017,12195,858
12196,hRSV/A/England/397/2017,12196,859
12197,hRSV/A/England/397/2017,12197,859
12198,hRSV/A/England/397/2017,12198,849
12199,hRSV/A/England/397/2017,12199,872
12200,hRSV/A/England/397/2017,12200,879
12201,hRSV/A/England/397/2017,12201,884
12202,hRSV/A/England/397/2017,12202,885
12203,hRSV/A/England/397/2017,12203,872
12204,hRSV/A/England/397/2017,12204,874
12205,hRSV/A/England/397/2017,12205,878
12206,hRSV/A/England/397/2017,12206,881
12207,hRSV/A/England/397/2017,12207,877
12208,hRSV/A/England/397/2017,12208,829
12209,hRSV/A/England/397/2017,12209,829
12210,hRSV/A/England/397/2017,12210,821
12211,hRSV/A/England/397/2017,12211,822
12212,hRSV/A/England/397/2017,12212,754
12213,hRSV/A/England/397/2017,12213,752
12214,hRSV/A/England/397/2017,12214,740
12215,hRSV/A/England/397/2017,12215,726
12216,hRSV/A/England/397/2017,12216,745
12217,hRSV/A/England/397/2017,12217,744
12218,hRSV/A/England/397/2017,12218,744
12219,hRSV/A/England/397/2017,12219,750
12220,hRSV/A/England/397/2017,12220,727
12221,hRSV/A/England/397/2017,12221,729
12222,hRSV/A/England/397/2017,12222,728
12223,hRSV/A/England/397/2017,12223,727
12224,hRSV/A/England/397/2017,12224,727
12225,hRSV/A/England/397/2017,12225,724
12226,hRSV/A/England/397/2017,12226,698
12227,hRSV/A/England/397/2017,12227,696
12228,hRSV/A/England/397/2017,12228,687
12229,hRSV/A/England/397/2017,12229,686
12230,hRSV/A/England/397/2017,12230,670
12231,hRSV/A/England/397/2017,12231,669
12232,hRSV/A/England/397/2017,12232,664
12233,hRSV/A/England/397/2017,12233,653
12234,hRSV/A/England/397/2017,12234,652
12235,hRSV/A/England/397/2017,12235,664
12236,hRSV/A/England/397/2017,12236,654
12237,hRSV/A/England/397/2017,12237,658
12238,hRSV/A/England/397/2017,12238,657
12239,hRSV/A/England/397/2017,12239,658
12240,hRSV/A/England/397/2017,12240,658
12241,hRSV/A/England/397/2017,12241,664
12242,hRSV/A/England/397/2017,12242,662
12243,hRSV/A/England/397/2017,12243,660
12244,hRSV/A/England/397/2017,12244,617
12245,hRSV/A/England/397/2017,12245,610
12246,hRSV/A/England/397/2017,12246,596
12247,hRSV/A/England/397/2017,12247,560
12248,hRSV/A/England/397/2017,12248,554
12249,hRSV/A/England/397/2017,12249,554
12250,hRSV/A/England/397/2017,12250,540
12251,hRSV/A/England/397/2017,12251,540
12252,hRSV/A/England/397/2017,12252,546
12253,hRSV/A/England/397/2017,12253,549
12254,hRSV/A/England/397/2017,12254,552
12255,hRSV/A/England/397/2017,12255,557
12256,hRSV/A/England/397/2017,12256,560
12257,hRSV/A/England/397/2017,12257,551
12258,hRSV/A/England/397/2017,12258,551
12259,hRSV/A/England/397/2017,12259,549
12260,hRSV/A/England/397/2017,12260,538
12261,hRSV/A/England/397/2017,12261,542
12262,hRSV/A/England/397/2017,12262,543
12263,hRSV/A/England/397/2017,12263,551
12264,hRSV/A/England/397/2017,12264,534
12265,hRSV/A/England/397/2017,12265,530
12266,hRSV/A/England/397/2017,12266,511
12267,hRSV/A/England/397/2017,12267,501
12268,hRSV/A/England/397/2017,12268,501
12269,hRSV/A/England/397/2017,12269,504
12270,hRSV/A/England/397/2017,12270,494
12271,hRSV/A/England/397/2017,12271,494
12272,hRSV/A/England/397/2017,12272,485
12273,hRSV/A/England/397/2017,12273,489
12274,hRSV/A/England/397/2017,12274,484
12275,hRSV/A/England/397/2017,12275,472
12276,hRSV/A/England/397/2017,12276,473
12277,hRSV/A/England/397/2017,12277,473
12278,hRSV/A/England/397/2017,12278,476
12279,hRSV/A/England/397/2017,12279,474
12280,hRSV/A/England/397/2017,12280,516
12281,hRSV/A/England/397/2017,12281,515
12282,hRSV/A/England/397/2017,12282,527
12283,hRSV/A/England/397/2017,12283,550
12284,hRSV/A/England/397/2017,12284,561
12285,hRSV/A/England/397/2017,12285,562
12286,hRSV/A/England/397/2017,12286,574
12287,hRSV/A/England/397/2017,12287,573
12288,hRSV/A/England/397/2017,12288,580
12289,hRSV/A/England/397/2017,12289,569
12290,hRSV/A/England/397/2017,12290,599
12291,hRSV/A/England/397/2017,12291,604
12292,hRSV/A/England/397/2017,12292,672
12293,hRSV/A/England/397/2017,12293,686
12294,hRSV/A/England/397/2017,12294,688
12295,hRSV/A/England/397/2017,12295,689
12296,hRSV/A/England/397/2017,12296,699
12297,hRSV/A/England/397/2017,12297,712
12298,hRSV/A/England/397/2017,12298,711
12299,hRSV/A/England/397/2017,12299,686
12300,hRSV/A/England/397/2017,12300,679
12301,hRSV/A/England/397/2017,12301,678
12302,hRSV/A/England/397/2017,12302,683
12303,hRSV/A/England/397/2017,12303,695
12304,hRSV/A/England/397/2017,12304,702
12305,hRSV/A/England/397/2017,12305,715
12306,hRSV/A/England/397/2017,12306,712
12307,hRSV/A/England/397/2017,12307,721
12308,hRSV/A/England/397/2017,12308,724
12309,hRSV/A/England/397/2017,12309,726
12310,hRSV/A/England/397/2017,12310,737
12311,hRSV/A/England/397/2017,12311,771
12312,hRSV/A/England/397/2017,12312,778
12313,hRSV/A/England/397/2017,12313,770
12314,hRSV/A/England/397/2017,12314,763
12315,hRSV/A/England/397/2017,12315,762
12316,hRSV/A/England/397/2017,12316,766
12317,hRSV/A/England/397/2017,12317,767
12318,hRSV/A/England/397/2017,12318,754
12319,hRSV/A/England/397/2017,12319,756
12320,hRSV/A/England/397/2017,12320,745
12321,hRSV/A/England/397/2017,12321,757
12322,hRSV/A/England/397/2017,12322,764
